Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
16-10-2007,348.9,340,350,330.3,345,348.3,347.35,8255
17-10-2007,348.3,345,350,320,350,348.35,344.83,308
18-10-2007,348.35,355,355,321,334,335.05,349.02,26775
19-10-2007,335.05,335,335,321.1,328,327.95,326.55,1504
22-10-2007,327.95,349,350,334,336,336.3,343.57,2767
23-10-2007,336.3,340,344,333,336,336.4,337.82,2409
24-10-2007,336.4,330,346.95,330,346.5,344.9,342.63,3364
25-10-2007,344.9,340,347,340,340,340,340.05,7464
26-10-2007,340,340,342,336.1,340,340,339.78,2190
29-10-2007,340,340,343.25,334,338,337.55,339.37,4678
30-10-2007,337.55,328.55,338,326.1,334.95,334.95,333.6,6913
31-10-2007,334.95,336.5,336.95,330,334,333.5,334.67,5611
01-11-2007,333.5,336,336.9,321.25,336,332.35,331.14,9684
02-11-2007,332.35,308,335,308,332,331.3,330.78,10394
05-11-2007,331.3,330,337.95,316.25,335,335,334.24,8975
06-11-2007,335,340,340,325.5,334.5,331.8,331.13,3171
07-11-2007,331.8,332,335.95,330,330,330,331.6,4044
08-11-2007,330,329,329,320,321,321.8,323.73,584
09-11-2007,321.8,321.6,340,321.6,323.25,335.65,331.54,170
12-11-2007,335.65,323.25,330,318,328.95,325.1,322.89,1175
13-11-2007,325.1,328.25,328.25,302.8,309.1,310.5,316.09,8484
14-11-2007,310.5,315,320,310,310,310.55,313.38,3316
15-11-2007,310.55,317,317,308.6,310,309.55,311.76,3334
16-11-2007,309.55,309.05,315,303.05,310,309.95,310.23,4463
19-11-2007,309.95,306,333.9,305,322,326.45,323.55,17445
20-11-2007,326.45,332,350,329,335.1,337.75,338.48,16312
21-11-2007,337.75,348.95,350,330,330.5,330.8,331.04,8318
22-11-2007,330.8,330,335,323,334,332.7,331.91,7293
23-11-2007,332.7,330,330,320.25,326,324.55,325.04,797
26-11-2007,324.55,333.95,333.95,318,321.5,321.5,324.04,2228
27-11-2007,321.5,325.1,325.1,315,318.9,317.3,319.48,3618
28-11-2007,317.3,319,329.85,319,322,321.55,326.58,6424
29-11-2007,321.55,325.5,328,311,320,322.75,321.67,1593
30-11-2007,322.75,325,339,320,334.75,330.35,329.89,10251
03-12-2007,330.35,325,335,325,334.9,332.9,332.49,2418
04-12-2007,332.9,338,344,335.05,340,338.95,338.16,4869
05-12-2007,338.95,350,360,336,340,340.1,342.15,4743
06-12-2007,340.1,321,351,321,346,343.65,344.1,6796
07-12-2007,343.65,358.9,358.9,340,345,344.85,344.94,2477
10-12-2007,344.85,342.05,348.95,339,341,341,341.06,86628
11-12-2007,341,349.6,360.5,340.55,352,353.6,348.22,216744
12-12-2007,353.6,352,384,352,375,375.15,372.29,83200
13-12-2007,375.15,384,394.5,374.25,378,376.6,384.38,31589
14-12-2007,376.6,375,377.9,360.05,370,370.4,370.11,14328
17-12-2007,370.4,358,370,356.1,360,360.05,360.95,15065
18-12-2007,360.05,343,400,343,375,373.4,376.15,28421
19-12-2007,373.4,375,380,370,370,370.65,371.84,11813
20-12-2007,370.65,370,375,353,370,370.4,370.05,163578
24-12-2007,370.4,387.4,392,365.05,365.05,369.35,378.34,26663
26-12-2007,369.35,372.75,382,370,372.45,370.35,374.36,15881
27-12-2007,370.35,376.95,402,372,372.05,376.05,380.58,18967
28-12-2007,376.05,375,438.4,370,430,428.95,413.47,226582
31-12-2007,428.95,401.05,452,401.05,438,439.2,443.49,61378
01-01-2008,439.2,435,450,422,422,426.9,438.61,84181
02-01-2008,426.9,435,472,417,458.95,457.4,450.03,64909
03-01-2008,457.4,469.85,470,435,435,444.8,459.4,22296
04-01-2008,444.8,460,508,447,490.35,500.5,484.26,71126
07-01-2008,500.5,490,508,463.05,488.5,486.3,486.53,69091
08-01-2008,486.3,504,539.35,489,510,510.05,512.97,125963
09-01-2008,510.05,498,526.8,486,505.05,506,509.8,51387
10-01-2008,506,500,518,481.5,490,490.1,495.59,22706
11-01-2008,490.1,548.9,548.9,477,481,483.55,486.24,10070
14-01-2008,483.55,480,490.5,461,472,472.15,476.2,13839
15-01-2008,472.15,480,490.05,436.05,441,446.05,455.07,15407
16-01-2008,446.05,441,451,431,450,450.05,446.69,12129
17-01-2008,450.05,450,483,442,469.75,461.1,457.36,24163
18-01-2008,461.1,431.1,460,390,436,405.25,418.93,28071
21-01-2008,405.25,448,448,332.6,351,351.3,384.48,28364
22-01-2008,351.3,369,370,281.05,329,329.95,301.72,23138
23-01-2008,329.95,330,395.9,330,363,384.6,367.31,7737
24-01-2008,384.6,414.9,414.9,343.15,360,372.15,367.5,17048
25-01-2008,372.15,366,405,365,404,403.5,392.77,5510
28-01-2008,403.5,399.95,405,366,405,402.15,400.16,6857
29-01-2008,402.15,413.1,413.1,393,404,400.55,402.45,2408
30-01-2008,400.55,385,409.95,375,400,399.9,397.5,7711
31-01-2008,399.9,390,424,390,406,405.05,418.43,60112
01-02-2008,405.05,406,440,390.05,440,424.5,415.59,9362
04-02-2008,424.5,442,442,410,416.9,413,422.34,2411
05-02-2008,413,423.8,423.9,401.1,401.1,405.75,410.96,1055
06-02-2008,405.75,410.5,418.9,382,400.15,400,402.98,1732
07-02-2008,400,401,408.95,390,400,398.85,397.34,14650
08-02-2008,398.85,399,414,368.25,401,403,387.44,4221
11-02-2008,403,375.5,404.5,340,399.5,389.4,380.99,12926
12-02-2008,389.4,366.1,399,362.25,399,396.75,381.04,60912
13-02-2008,396.75,396,400,376,399,396.25,394.9,10850
14-02-2008,396.25,400,430,383.2,425,406.85,406.29,15333
15-02-2008,406.85,400.55,414.5,396,401,405.9,405.34,4408
18-02-2008,405.9,403,429,396,424,420,413.43,10040
19-02-2008,420,422.7,445,400.5,430,435.4,433.2,21105
20-02-2008,435.4,436,440,411,435,433.4,429.7,8997
21-02-2008,433.4,430.9,434.8,418.1,430,428.9,426.67,2903
22-02-2008,428.9,429.5,433,418,420,428.65,427.13,2681
25-02-2008,428.65,411.9,431,411.9,414.2,421.85,420.67,4112
26-02-2008,421.85,420,421,356.25,417.95,417.9,412.1,4652
27-02-2008,417.9,419,429,407,416.1,423.1,407.53,155614
28-02-2008,423.1,419,448,410.1,437,430.8,430.14,14811
29-02-2008,430.8,426,427,415,416.15,423.1,424.42,19584
03-03-2008,423.1,415.95,416,391,392.05,397.55,404.41,3111
04-03-2008,397.55,398,400,372,400,395.65,391.52,5325
05-03-2008,395.65,387,399,368,389,391.65,383.22,11753
07-03-2008,391.65,377,388,353.5,377,375.8,367.57,14955
10-03-2008,375.8,356.1,388,337,382,368,358.2,14991
11-03-2008,368,351,380,351,372.3,374.2,374.94,574
12-03-2008,374.2,397,397,365,380,377,378.01,1943
13-03-2008,377,360.7,377.75,354.3,368,363.45,364.32,979
14-03-2008,363.45,384,388,345.2,364,362.2,363.95,7378
17-03-2008,362.2,369.25,369.25,303,335,342.8,337.08,16833
18-03-2008,342.8,354.5,360,325.5,333.1,350.55,344.19,4899
19-03-2008,350.55,345.05,366,310,317,327.85,331.34,7701
24-03-2008,327.85,305.5,330,305.5,324.9,323.1,316.4,8541
25-03-2008,323.1,324.9,328.5,317,325,325,324.4,13052
26-03-2008,325,322,329.9,318,318,320.95,320.1,39778
27-03-2008,320.95,325,325,308,308.65,313.7,312,63118
28-03-2008,313.7,319,319,310,315,313.55,313.46,1951
31-03-2008,313.55,339,340,301,328,333.95,328.82,6922
01-04-2008,333.95,339.45,349,320.5,339,339.3,328.73,6321
02-04-2008,339.3,347.9,347.9,326.55,331.9,330.8,335.56,2467
03-04-2008,330.8,343,343,320.05,324.9,324.35,326.47,760
04-04-2008,324.35,340,340,314,315.2,319.5,318.98,2794
07-04-2008,319.5,335,335,308.5,313.1,316.25,313.6,5095
08-04-2008,316.25,322.9,322.9,308.05,308.05,309.6,310.59,2382
09-04-2008,309.6,318,318,308.5,308.6,309,309.87,4267
10-04-2008,309,314.8,320,307,313.5,316.5,315.22,2308
11-04-2008,316.5,315,315.9,310,310,310.55,313.73,1798
15-04-2008,310.55,315,315,310,310,311.8,312.47,772
16-04-2008,311.8,315,317.75,312,312,312.2,314.44,1853
17-04-2008,312.2,315,324,312,324,319,317.03,3102
21-04-2008,319,320,327.75,316.7,321,320.05,318.92,61997
22-04-2008,320.05,322,324,319.6,319.6,320.1,320.71,2775
23-04-2008,320.1,321.5,327,314,315.35,317.25,319.28,3711
24-04-2008,317.25,318,318,313.5,314.05,314.4,315.8,390
25-04-2008,314.4,326,327,314.05,317.9,315.9,319.03,1230
28-04-2008,315.9,321.8,325,315,317.45,318.35,319.65,4613
29-04-2008,318.35,315,317.5,312,312,313.8,314.98,1062
30-04-2008,313.8,312,322,312,318,320.3,319.68,3497
02-05-2008,320.3,329,331.8,314,314,314.8,316.57,3046
05-05-2008,314.8,300,330,300,310.6,311.7,314.35,1846
06-05-2008,311.7,311,320,302,303.15,304.7,306.85,14012
07-05-2008,304.7,304,315.5,301,308.8,306.05,306.76,3900
08-05-2008,306.05,313,314,304,305.05,308.45,307.48,2063
09-05-2008,308.45,310,310,300,300,301.3,303.97,649
12-05-2008,301.3,282,307.7,282,306,303.15,296.23,3731
13-05-2008,303.15,305,309.5,295.2,298.05,300.1,300.39,2945
14-05-2008,300.1,302.9,303,290,297.6,295.35,296.62,1233
15-05-2008,295.35,299.95,302.15,294.05,294.15,294.85,296.72,1929
16-05-2008,294.85,292,299.95,292,296,294.8,296.27,1264
20-05-2008,294.8,298,303.9,292.5,297,296.8,298.21,1135
21-05-2008,296.8,300,309.9,281.15,284,285.4,288.16,16450
22-05-2008,285.4,285,285.1,263.1,266.7,265.5,268.73,48942
23-05-2008,265.5,273,281,266.6,275,275.3,275.98,10788
26-05-2008,275.3,298,298,265.15,268.1,271,284.41,27765
27-05-2008,271,286,286,260.15,263.9,262.4,270.76,6688
28-05-2008,262.4,260,275,260,268,268.25,266.91,3696
29-05-2008,268.25,270,272,260,260,260.65,264.24,2943
30-05-2008,260.65,261,269,251,269,263.9,259.12,5408
02-06-2008,263.9,271,272,253.05,253.05,257.35,261.97,1810
03-06-2008,257.35,263,263,241.3,242,244.55,246.82,2338
04-06-2008,244.55,242,249.9,225.1,236,234.2,236.58,4860
05-06-2008,234.2,243,243,216.4,230,229.75,225.26,7787
06-06-2008,229.75,232,232,218,219,221.4,221.84,5396
09-06-2008,221.4,212.5,218.95,185,187.9,191.55,194.21,5450
10-06-2008,191.55,195.8,204,189,189,191.4,198.57,27886
11-06-2008,191.4,190.1,196,166.1,166.1,178.45,183.83,50027
12-06-2008,178.45,168,172.9,166.1,167.1,168.65,169.37,13376
13-06-2008,168.65,173.9,173.9,142.6,152,147.7,153.04,76583
16-06-2008,147.7,157.9,163,152,155.9,155.05,155.84,29238
17-06-2008,155.05,157,163.9,153.2,160.6,160.65,158.9,18527
18-06-2008,160.65,166,171,159.9,167.65,168.6,166.7,31392
19-06-2008,168.6,165,168.8,160.65,162.9,162.9,163.95,7496
20-06-2008,162.9,160,166,156.35,164.95,164.8,160.6,18031
23-06-2008,164.8,155.25,162,143.8,150,149.65,151.4,9461
24-06-2008,149.65,151,151.9,143.1,146.1,147.75,147.63,8037
25-06-2008,147.75,146.1,168.85,143.3,168.8,163.65,155.87,21325
26-06-2008,163.65,167,167.65,159,159,159.75,162.15,3396
27-06-2008,159.75,155,155.3,146,147,147.65,150.57,4853
30-06-2008,147.65,153,153,138,138,139.3,144.57,3141
01-07-2008,139.3,141.95,141.95,130.1,134,131.05,134.31,1967
02-07-2008,131.05,138,146.8,129.1,135.05,136.25,135.21,3685
03-07-2008,136.25,132.15,135.9,128.8,131.65,131.65,131.05,1325
04-07-2008,131.65,137,140,132.25,136,134.3,136.13,1774
07-07-2008,134.3,133,144.5,133,141,140.75,140.34,2624
08-07-2008,140.75,133.75,143,133.05,140.15,139.95,137.6,1758
09-07-2008,139.95,145,150,135,144.5,143.55,142.59,27768
10-07-2008,143.55,142.5,147,136.15,145.8,144.95,144.25,4899
11-07-2008,144.95,144.95,144.95,133.5,134,136.05,139.11,3638
14-07-2008,136.05,133.05,136.45,133.05,135,134.8,135.61,695
15-07-2008,134.8,134.8,135,130,130,130.45,131.19,1523
16-07-2008,130.45,130,134,125,132.9,128.15,128.58,4147
17-07-2008,128.15,130,140,116.6,140,127,124.14,11881
18-07-2008,127,126,134,118.5,119,119.9,120.9,11202
21-07-2008,119.9,115,123.5,115,118.5,118.25,118.91,4075
22-07-2008,118.25,122.4,122.4,112.1,117.65,118,118,174962
23-07-2008,118,123.95,125,119.05,123.3,123.55,123.16,12034
24-07-2008,123.55,124,127.9,120,122.4,121.15,123.56,11721
25-07-2008,121.15,123.9,123.9,117,121,120.25,121.14,5770
28-07-2008,120.25,122,122,119,119,120.1,120.76,6146
29-07-2008,120.1,119,124,116,118,118.65,120.13,5951
30-07-2008,118.65,121,123.4,117.05,119.9,118.7,119.79,3424
31-07-2008,118.7,120,120,110.95,113.65,113.25,113.95,44220
01-08-2008,113.25,113,117.7,111.25,114.65,113.6,113.1,20018
04-08-2008,113.6,114,117,112,112.2,112.8,114.92,35193
05-08-2008,112.8,114.5,115.45,112.55,114.05,114.9,114.81,58437
06-08-2008,114.9,118,133.9,113,120,120,123.23,823262
07-08-2008,120,121,144,120.9,140.25,141.6,136.02,890921
08-08-2008,141.6,141,145.9,136.35,142.5,140.85,141.75,268735
11-08-2008,140.85,140.1,147.9,137.7,140.45,140.25,141.11,112941
12-08-2008,140.25,140.8,150,140,144,143.8,146.67,170712
13-08-2008,143.8,145,145.8,141.5,143.1,144.1,144.37,26209
14-08-2008,144.1,145.9,148,143,144.95,144.6,145.26,93657
18-08-2008,144.6,143,146,141,146,144.8,143.63,53607
19-08-2008,144.8,145,146.95,142,144,144.1,143.81,16606
20-08-2008,144.1,144.25,146,144,144,144,144.21,4413
21-08-2008,144,144,144,136.1,140,137.45,140.3,13130
22-08-2008,137.45,140,140,133.55,134.6,134.35,135.19,3594
25-08-2008,134.35,135.6,147.6,132.1,132.1,135.95,137.82,4842
26-08-2008,135.95,134.25,138,134.25,136.2,135.5,135.89,8390
27-08-2008,135.5,135.1,137,132.2,132.3,134.4,135.43,1618
28-08-2008,134.4,132.8,134.85,127.05,128.9,128.4,130.82,3416
29-08-2008,128.4,132,139,130.7,137,137.4,135.73,18795
01-09-2008,137.4,136.95,139.8,134,139.1,138.4,137.59,2348
02-09-2008,138.4,140,141,133.15,135.3,135.6,137.81,4937
04-09-2008,135.6,135,138.9,131.4,134.5,134.65,135.54,3249
05-09-2008,134.65,132,137.85,128.55,134.45,135.25,136.65,6224
08-09-2008,135.25,135,145,133,135.8,137,134.38,581180
09-09-2008,137,135,135,133.1,133.4,133.7,134.78,5758
10-09-2008,133.7,132.05,136.45,129.1,130.05,131,132.09,2369
11-09-2008,131,134.5,134.5,130,130,130.2,130.83,924
12-09-2008,130.2,131.15,132.85,126.5,129.9,129.8,131.02,3054
15-09-2008,129.8,130,135,115.35,135,131.15,128.53,10204
16-09-2008,131.15,126,132,119,128.1,126.95,126.91,7862
17-09-2008,126.95,129,130.85,120.65,125,125,125.01,68017
18-09-2008,125,115.2,126.9,115.2,122.5,124.15,122.1,7693
19-09-2008,124.15,125.4,128.45,120.15,122.95,122.7,124.73,2632
22-09-2008,122.7,123.1,127.95,122,124.3,122.85,124.95,4826
23-09-2008,122.85,122,124.7,120,120.5,121.25,121.66,1365
24-09-2008,121.25,126,128,120,122.9,121.8,121.79,2673
25-09-2008,121.8,119.5,123.95,119.5,120,120.1,121.47,5354
26-09-2008,120.1,120.1,129.9,116.2,116.5,118.35,124.41,7857
29-09-2008,118.35,115,116,105.65,109.55,109.8,111.94,2981
30-09-2008,109.8,105.1,115.95,102,106.7,109.15,108.63,2205
01-10-2008,109.15,109.25,116.35,109.25,112.25,113.55,112.39,1166
03-10-2008,113.55,115,115,107.9,109.95,110.55,111.14,1923
06-10-2008,110.55,108,108,96.1,97,98.8,102.45,7582
07-10-2008,98.8,98.15,106.05,93.15,94.5,94.75,95.88,2066
08-10-2008,94.75,93.15,93.15,75.8,75.8,75.95,78.44,36362
10-10-2008,75.95,73.1,73.5,65.1,72.05,71,69.01,9211
13-10-2008,71,68.1,85.2,65.65,85.2,85.2,82.53,20538
14-10-2008,85.2,99.8,99.8,78,86.75,80.85,88.18,10687
15-10-2008,80.85,79.1,82.1,74.75,78,76.8,79.12,4101
16-10-2008,76.8,75,80.9,67.25,75,72.4,73.48,4116
17-10-2008,72.4,74.05,76.95,70.3,71.1,71.3,72.82,1990
20-10-2008,71.3,72,75,67.85,72,71.95,71.37,4131
21-10-2008,71.95,80.6,80.6,66.55,71.75,68.9,73.07,7945
22-10-2008,68.9,72.6,72.6,70.25,70.5,71.1,71.46,920
23-10-2008,71.1,74.1,74.1,64.5,71.9,70.55,70.37,4358
24-10-2008,70.55,71.9,76.95,66,72,69.85,69.26,11069
27-10-2008,69.85,73,82,60.1,70,69.05,67.82,9434
28-10-2008,69.05,80,80,71.05,77.9,76.2,75.89,3439
29-10-2008,76.2,75,85,70,75,74.85,74.24,8969
31-10-2008,74.85,83,88.3,71.1,73.75,72.9,74.32,6502
03-11-2008,72.9,79.95,79.95,71.5,71.5,71.65,73.29,4554
04-11-2008,71.65,71,72.95,68,72,72,71.91,11405
05-11-2008,72,78,78,69.5,70,69.55,71.01,10176
06-11-2008,69.55,74,77.3,65,70.05,70.7,72.64,22010
07-11-2008,70.7,70,72,69,70.6,71.1,71.54,6045
10-11-2008,71.1,69.25,73,69.2,73,71.35,71.1,39482
11-11-2008,71.35,73,74.9,68,72.5,72.15,72.78,5917
12-11-2008,72.15,74,74.05,70.25,71.4,71.7,72.84,1584
14-11-2008,71.7,73,73,70.05,70.3,70.6,71.03,1495
17-11-2008,70.6,72,72,65,69.25,69.15,68.5,2925
18-11-2008,69.15,66,69.85,64.8,66,66.15,65.67,1290
19-11-2008,66.15,65,71.95,65,71,70.3,67.82,8057
20-11-2008,70.3,67,72.6,66.5,72.6,70.5,69.64,3329
21-11-2008,70.5,71,73.9,67,72.95,72.05,71.62,5033
24-11-2008,72.05,72,74.4,72,73,72.7,73.07,13467
25-11-2008,72.7,78,78,69,77.4,75.95,75.09,6228
26-11-2008,75.95,76,78.5,75,76.5,77.8,76.87,2427
28-11-2008,77.8,77,77,70.85,73.9,73.3,73.22,1388
01-12-2008,73.3,73.75,77.85,72.9,75,74.7,74.64,5148
02-12-2008,74.7,71,75,69.5,74,73.95,73.93,744
03-12-2008,73.95,70.55,76.1,70.55,73.5,73.45,73.22,1197
04-12-2008,73.45,74,77,71.5,75.5,72.6,73.01,1461
05-12-2008,72.6,69,72.7,68.55,69,69.3,69.96,6198
08-12-2008,69.3,69.5,72.5,69.5,69.65,70.5,70.01,15264
10-12-2008,70.5,70.5,70.5,67.25,68,69.25,68.44,18703
11-12-2008,69.25,73.4,73.4,69,70,69.7,69.93,1240
12-12-2008,69.7,77.25,77.25,69.65,74.5,71.1,73.69,11721
15-12-2008,71.1,70.2,71.95,58,65.75,66,60.53,169290
16-12-2008,66,64.2,69,61.05,67,67,67.28,43527
17-12-2008,67,69.4,69.4,63.1,65.3,64.15,66.29,9564
18-12-2008,64.15,67.5,67.5,61.7,63,62.5,63.7,38929
19-12-2008,62.5,63.15,66,63.15,65.9,64.4,64.75,6486
22-12-2008,64.4,67.9,67.9,62.2,63,62.95,63.8,25570
23-12-2008,62.95,65,67.6,62.4,63.2,64.9,65.54,18048
24-12-2008,64.9,64.05,66.5,62.2,62.5,63.05,64.04,5957
26-12-2008,63.05,61.45,67,61.45,66,65.45,65.69,9249
29-12-2008,65.45,62.75,65.2,62.75,65,64.45,64.41,1979
30-12-2008,64.45,63.15,65.75,63.15,64.3,65.15,64.7,3820
31-12-2008,65.15,65.65,66.45,63.5,64.3,64.05,65.01,4953
01-01-2009,64.05,66.85,66.85,63.05,64.5,64.65,64.69,13857
02-01-2009,64.65,66,68.8,63.5,64,64.95,66.55,13771
05-01-2009,64.95,66,67.95,65,67.5,66.95,66.14,108873
06-01-2009,66.95,67.95,72.8,67.3,69.5,68.55,70.23,30394
07-01-2009,68.55,69,69.25,62,64,63.3,64.6,16150
09-01-2009,63.3,62.6,63.25,58.55,61.5,62.25,61.41,9318
12-01-2009,62.25,66.6,68,59.1,60.35,60.65,61.5,5004
13-01-2009,60.65,60.5,60.5,58,60,59.75,59.07,4362
14-01-2009,59.75,59,62,59,62,61.05,60.46,3711
15-01-2009,61.05,61.2,66.9,59,59.8,59.7,61.11,51401
16-01-2009,59.7,62.45,65.7,59.25,60,59.8,62.34,63293
19-01-2009,59.8,60.05,62.5,59.2,60,59.95,60.4,29342
20-01-2009,59.95,59.25,61,58.35,58.65,59.1,59.49,36384
21-01-2009,59.1,57.85,59.5,57.85,58.8,58.85,59.22,13866
22-01-2009,58.85,59.9,62.5,58.5,62.4,60.5,59.37,11151
23-01-2009,60.5,59.5,61.25,57.5,59.05,59.05,59.58,25495
27-01-2009,59.05,57.6,59,57.55,57.55,57.95,58.01,159275
28-01-2009,57.95,58.95,63.4,55.45,59.15,58.95,59.68,14362
29-01-2009,58.95,62,65.7,57,61.95,60.85,60.49,6651
30-01-2009,60.85,62,62,58.05,59,58.9,59.07,8815
02-02-2009,58.9,59,59.9,57,57,57.55,58.07,4899
03-02-2009,57.55,58,59.6,54,58,57.9,56.16,20020
04-02-2009,57.9,58.8,60,57.3,57.85,57.5,58.9,3249
05-02-2009,57.5,57.35,58.9,56.3,57.75,57.9,57.71,13101
06-02-2009,57.9,57.05,58,56,56.05,56.15,56.85,4313
09-02-2009,56.15,56,59.6,56,59.6,59.25,58.34,8436
10-02-2009,59.25,60,60,56.2,56.95,56.75,57.32,9531
11-02-2009,56.75,56.6,58.35,56.05,57,57.35,57.37,1676
12-02-2009,57.35,58.45,58.5,56.75,57.3,57.65,57.16,48865
13-02-2009,57.65,60.7,60.7,58.25,60.65,59.95,59.69,10694
16-02-2009,59.95,59.75,60.55,57.3,57.6,57.6,58.2,6665
17-02-2009,57.6,60.4,62,56.2,58.05,59.35,61.83,564055
18-02-2009,59.35,59.95,61.4,57,57.6,58.2,59.05,19149
19-02-2009,58.2,59,59,56.6,57.1,57.1,57.41,6098
20-02-2009,57.1,60.25,60.25,56.5,56.5,56.95,56.82,9121
24-02-2009,56.95,56.05,57.65,55.5,57,57,56.68,5048
25-02-2009,57,59,59,55.55,56.15,55.7,56.16,4542
26-02-2009,55.7,57.65,57.65,55,55.1,55.1,55.34,2339
27-02-2009,55.1,56.8,57.95,55.5,57,57.65,56.82,5146
02-03-2009,57.65,55.75,57.75,55,55,55.05,55.67,3117
03-03-2009,55.05,54,55,53,55,53.4,53.5,899
04-03-2009,53.4,53.05,56.05,51.5,53,52.3,53,5736
05-03-2009,52.3,55,55,51.05,51.1,51.1,51.78,874
06-03-2009,51.1,51,54,49.7,51,50.9,50.68,4933
09-03-2009,50.9,50,50.75,45.25,47,47.7,49.05,5955
12-03-2009,47.7,47,51.2,46.65,51,50.1,49.77,5710
13-03-2009,50.1,49.5,51.8,49.1,50.6,51.05,51,2270
16-03-2009,51.05,52.4,55.5,49.3,49.55,51.05,52.61,19137
17-03-2009,51.05,50,54.95,50,54.95,54.55,53.6,7457
18-03-2009,54.55,51.1,54.5,51,53.6,53.8,52.45,30240
19-03-2009,53.8,53.9,59.9,52.55,57.9,57.3,56.87,10906
20-03-2009,57.3,56.5,59.75,55.5,59,58.85,58.37,7188
23-03-2009,58.85,60.25,70.65,60.25,70.65,70.65,68.97,47523
24-03-2009,70.65,74.7,83,71.2,73.05,72.75,78.38,146278
25-03-2009,72.75,73,84.8,73,75.25,75.1,75.23,33697
26-03-2009,75.1,75.95,76,67.1,68,68,70.53,17195
27-03-2009,68,68.75,72,68.75,71,71.1,70.9,24050
30-03-2009,71.1,67,70.15,65.5,65.65,66.45,67.21,9238
31-03-2009,66.45,65.6,71.95,63.8,71.75,69.85,67.65,21877
01-04-2009,69.85,68.5,75.9,68.5,71.5,72.2,72.76,6301
02-04-2009,72.2,72.3,78,72.25,76.1,76.65,75.54,24408
06-04-2009,76.65,76.5,78,76,76.1,76.35,76.52,4248
08-04-2009,76.35,71.6,82.9,71.6,82,81.55,79.73,8767
09-04-2009,81.55,82,82.45,77.4,80,80,80.37,4403
13-04-2009,80,84.5,84.5,80,80.4,80.65,80.53,9498
15-04-2009,80.65,80.5,96.8,80,92,92.05,88.31,24075
16-04-2009,92.05,97.95,100,86,89.9,86.85,93.67,13316
17-04-2009,86.85,87,93.9,83,84.9,84.5,89.88,131705
20-04-2009,84.5,82.1,87,82.1,87,84.4,84.65,6290
21-04-2009,84.4,82,92.85,82,90.65,90.3,89.72,10698
22-04-2009,90.3,94,96,88.65,89,90.95,92.53,5412
23-04-2009,90.95,85.05,93.2,85.05,91.2,92.1,89.92,29922
24-04-2009,92.1,91,96,90.1,92.95,93.1,93.87,10533
27-04-2009,93.1,90,95.5,90,93.5,93.75,92.99,1937
28-04-2009,93.75,93.5,94.4,91,93.8,92.85,91.74,3425
29-04-2009,92.85,92.5,93.9,89.15,90.5,90.6,90.72,5897
04-05-2009,90.6,93.4,99,92.15,95.5,95.55,95,8043
05-05-2009,95.55,91.05,105.15,91.05,96.5,97.3,100.22,25927
06-05-2009,97.3,94.5,100,94,94.6,94.7,97.28,5674
